Title,Price sale,Price origin,url,Loại card đồ họa,Dung lượng RAM,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Hệ điều hành,Cổng giao tiếp,Loại RAM,Số khe ram,Pin,Độ phân giải màn hình,Socket.690.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/macbook-air-m3-13-inch-2024.html,GPU 8 Lõi,8GB,256GB SSD,13.6 inches,True Tone,MacOS,Cổng sạc MagSafe 3Hai cổng Thunderbolt / USB 4
Laptop Lenovo IdeaPad 3 14ITL6 82H701QVVN,12.490.000đKhi thu cũ lên đời,17.490.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-82h701qvvn.html,Intel Iris Xe Graphics,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,14 inches,Màn hình chống chói Độ sáng 300nits,Windows 11 Home Single Language,1x USB 2.0  1x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (chỉ hỗ trợ truyền dữ liệu) 1x HDMI 1.4b 1x Đầu đọc thẻ 1x Headphone / microphone combo jack (3.5mm) 1x Đầu nối nguồn,DDR4-3200,2 khe nâng cấp tối đa 16GB (8GB Onboard + 8GB SO-DIMM),45Wh,1920 x 1080 pixels (FullHD)
Laptop Dell Latitude 3520 70251592,12.990.000đKhi thu cũ lên đời,19.890.000đ,https://cellphones.com.vn/laptop-dell-latitude-3520-70251592.html,,,,,,,,,,,
Laptop Gaming Acer Nitro 5 AN515 58 52SP,17.990.000đKhi thu cũ lên đời,28.300.000đ,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-an515-58-52sp.html,,,,,,,,,,,
Mac Studio M2 Max 2023 | Chính hãng Apple Việt Nam,52.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/mac-studio-m2-max-2023.html,30 nhân GPU,32GB,512GB SSD,,Hỗ trợ đồng thời cho tối đa năm màn hình:Bốn màn hình có độ phân giải 6K ở 60Hz qua Thunderbolt và một màn hình có độ phân giải 4K ở 60Hz qua HDMIHai màn hình có độ phân giải 6K ở 60Hz qua Thunderbolt và một màn hình có độ phân giải 8K ở 60Hz hoặc,macOS,Mặt trước:On front (M2 Max):  2x USB-C (up to 10Gb/s) 1x SDXC card (UHS-II)Mặt sau: Bốn cổng Thunderbolt 4 hỗ trợ:Thunderbolt 4 (up to 40Gb/s) DisplayPort USB 4 (up to 40Gb/s) USB 3.1 Gen 2 (up to 10Gb/s) 2x USB-A (up to 5Gb/s),,,,,12 nhân CPU16 nhân Neural EngineBăng thông bộ nhớ 400GB/giây
Laptop ASUS TUF Gaming F15 FX507VV-LP181W,28.990.000đKhi thu cũ lên đời,36.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vv-lp181w.html,,,,,,,,,,,,
Laptop HP Pavilion 15-EG3093TU 8C5L4PA,15.590.000đKhi thu cũ lên đời,21.290.000đ,https://cellphones.com.vn/laptop-hp-pavilion-15-eg3093tu-8c5l4pa.html,Intel Iris Xe Graphics,16GB,512 GB SSD NVMe PCIe,15.6 inches,Độ phủ màu 45% NTSCMàn hình chống chóiĐộ sáng 250 nits,Windows 11 Home SL,"1x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)1x Jack tai nghe 3.5 mm2x USB 3.21x HDMI",DDR4 3200 MHz,"2 khe (1 khe 8 GB + 1 khe 8 GB, hỗ trợ nâng cấp tối đa 32 GB)","3-cell Li-ion, 41 Wh",1920 x 1080 pixels (FullHD),
Laptop LG GRAM 2IN1 14T90R-G.AH55A5,25.990.000đKhi thu cũ lên đời,37.990.000đ,https://cellphones.com.vn/laptop-lg-gram-2023-2in1-14t90r-g-ah55a5.html,Intel Iris Xe Graphics,16GB,512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống),14 inches,Màn hình chống chói Độ sáng 350 nits Độ phủ màu DCI-P3 99%,Windows 11 Home,2x USB 4 Gen3x2 Type C USB Type A,LPDDR5 6000MHz,1 thanh RAM 16GB,72 Wh Li-Ion,1920 x 1200 pixels (FullHD+),
Laptop Gaming Acer Nitro V ANV15-51-55CA,23.990.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/laptop-gaming-acer-nitro-v-anv15-51-55ca.html,,,,,,,,,,,,
Laptop HP 15-DW3033DX 405F6UA,6.990.000đKhi thu cũ lên đời,11.400.000đ,https://cellphones.com.vn/laptop-hp-15-dw3033dx-405f6ua.html,,,,,,,,,,,,
Laptop HP 245 G9 6L1N8PA,7.990.000đKhi thu cũ lên đời,13.000.000đ,https://cellphones.com.vn/laptop-hp-245-g9-6l1n8pa.html,,,,,,,,,,,,
Laptop MSI GP66 Leopard 11UE-643VN,30.490.000đKhi thu cũ lên đời,38.600.000đ,https://cellphones.com.vn/laptop-msi-gp66-leopard-11ue-643vn.html,,,,,,,,,,,,
Laptop Lenovo Legion 7 16IRX9 83FD006JVN,61.990.000đKhi thu cũ lên đời,66.990.000đ,https://cellphones.com.vn/laptop-lenovo-legion-7-16irx9-83fd006jvn.html,,,,,,,,,,,,
Laptop HP Pavilion 15-EG2034TX 6K780PA,17.090.000đKhi thu cũ lên đời,23.400.000đ,https://cellphones.com.vn/laptop-hp-pavilion-15-eg2034tx-6k780pa.html,NVIDIA® GeForce® MX550 2GB GDDR6,8GB,512 GB PCIe® NVMe™ M.2 SSD ,15.6 inches,"Độ sáng 250 nits, hỗ trợ dải màu 45% NTSC",Windows 11 Home SL ,1 USB Type-C2 USB Type-A 1 HDMI 2.11 mic tai nghe 3.5mm,DDR4  3200 MHz  ,,"3-cell, 41 Wh Li-ion",1920 x 1080 pixels (FullHD),
Laptop Asus Vivobook 14X A1403ZA-LY072W,8.490.000đKhi thu cũ lên đời,14.300.000đ,https://cellphones.com.vn/laptop-asus-vivobook-14x-a1403za-ly072w.html,Intel® UHD Graphics,8GB,256GB M.2 NVMe™ PCIe® 3.0 SSD,14 inches,,Windows 11 ,1x HDMI 1.4  1x 3.5mm Combo Audio Jack   1x DC-in  1x USB 2.0 Type-A  1x USB 3.2 Gen 1 Type-C   2x USB 3.2 Gen 1 Type-A,8GB DDR4 ,,"50WHrs, 3S1P, 3-cell Li-ion",1920 x 1200 pixels (FullHD+),
Laptop Vaio FE 14 VWNC51427-BL,10.990.000đKhi thu cũ lên đời,17.990.000đ,https://cellphones.com.vn/laptop-vaio-fe-14-vwnc51427-bl.html,,,,,,,,,,,,
Mac Studio 2022 M1 Ultra | Chính hãng Apple Việt Nam,67.990.000đKhi thu cũ lên đời,109.990.000đ,https://cellphones.com.vn/mac-studio-2022-m1-ultra.html,,,,,,,,,,,,
Laptop Gaming MSI GF63 12UCX-841VN,12.990.000đKhi thu cũ lên đời,17.990.000đ,https://cellphones.com.vn/laptop-gaming-msi-gf63-12ucx-841vn.html,NVIDIA GeForce RTX 2050 Laptop GPU 4GB GDDR6,8GB,512GB SSD M.2 PCIe NVMe Gen3 x41 khe 2.5 inch,15.6 inches,Độ phủ màu 45% NTSC,Windown 11 Home,1x Type-C (USB3.2 Gen1 / DP)  3x Type-A USB3.2 Gen1 1x HDMI (4K @ 30Hz) 1x RJ45 1x Mic-in  1x Headphone-out,DDR4 3200MHz,8GB + 1 khe trống nâng cấp tối đa 64GB,52Whr,1920 x 1080 pixels (FullHD),
Laptop MSI Modern 14 C13M-609VN,10.990.000đKhi thu cũ lên đời,17.990.000đ,https://cellphones.com.vn/laptop-msi-modern-14-c13m-609vn.html,Intel Iris Xe Graphics,8GB,512GB SSD M.2 PCIe NVMe Gen3 x4,14 inches,"Chống chói, góc mở 180 độ",Windows 11 Home,1 x USB 3.2 Gen2 Type-A 2 x USB 2.0 1 x USB Type-C (Display Port) 1 x HDMI (4K 60Hz) 1 x Đầu đọc thẻ MicroSD 1 x Mic-in/ Headphone-out combo jack,DDR4 3200MHz Onboard,,39Wh,1920 x 1080 pixels (FullHD),
Laptop LG Gram 2023 16Z90R-E.AH75A5,33.990.000đKhi thu cũ lên đời,49.990.000đ,https://cellphones.com.vn/laptop-lg-gram-2023-16z90r-e-ah75a5.html,,,,,,,,,,,,
Mac mini M2 2023 (8 CPU - 10 GPU - 24GB - 256GB) | Chính hãng Apple Việt Nam,22.690.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/mac-mini-m2-24gb-2023.html,10 nhận GPU16 nhân Neural Engine,24GB,256GB SSD,,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng ThunderboltXuất hình ảnh 4K qua cổng HDMI,,"Jack 3.5mm, cổng HDMI, 2 cổng USB-A, Cổng Ethernet",24GB,,,,
Laptop HP 348 G7 9PH19PA,12.990.000đKhi thu cũ lên đời,21.190.000đ,https://cellphones.com.vn/laptop-hp-348-g7-9ph19pa.html,Intel UHD Graphics,8GB,512GB SSD M.2 NVMe,14 inches,Màn hình chống loá,Windows 10 Home SL,1 x USB Type C   2 x USB 3.1  1 x USB 2.0   1 x SD card slot   LAN 1 Gb/s,"DDR4 2666MHz, 2 Khe cắm / Hỗ trợ tối đa 16GB",,"3 cell 41 Wh , Pin liền",1920 x 1080 pixels (FullHD),
Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam,34.490.000đKhi thu cũ lên đời,37.990.000đ,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html,,,,,,,,,,,,
Laptop Gigabyte G6 KF-H3VN853SH,24.990.000đKhi thu cũ lên đời,29.990.000đ,https://cellphones.com.vn/laptop-gigabyte-g6-kf-h3vn853sh.html,,,,,,,,,,,,
MacBook Air 15 inch M2 2023 16GB 512GB sạc 35W | Chính hãng Apple Việt Nam,39.190.000đKhi thu cũ lên đời,42.990.000đ,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-512gb-sac-35w.html,,,,,,,,,,,,
Mac mini M2 2023 (8 CPU - 10 GPU - 8GB - 512GB) | Chính hãng Apple Việt Nam,17.190.000đKhi thu cũ lên đời,21.990.000đ,https://cellphones.com.vn/mac-mini-m2-512gb-2023.html,10 nhận GPU16 nhân Neural Engine,8GB,512GB SSD,,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng ThunderboltXuất hình ảnh 4K qua cổng HDMI,,"Jack 3.5mm, cổng HDMI, 2 cổng USB-A, Cổng Ethernet",8GB,,,,
Laptop Acer Swift Go 14 AI SFG14-73-53X7 NX.KSLSV.001,20.490.000đKhi thu cũ lên đời,23.990.000đ,https://cellphones.com.vn/laptop-acer-swift-go-14-ai-sfg14-73-53x7.html,,,,,,,,,,,,
Laptop Dell Inspiron 3511 P112F001ABL,7.490.000đKhi thu cũ lên đời,13.600.000đ,https://cellphones.com.vn/laptop-dell-inspiron-3511-p112f001abl.html,,,,,,,,,,,,
Laptop MSI Modern 15 B7M-098VN,10.490.000đKhi thu cũ lên đời,16.490.000đ,https://cellphones.com.vn/laptop-msi-modern-15-b7m-098vn.html,AMD Radeon Graphics,8GB,"512 GB,1x M.2 SSD slot (NVMe PCIe Gen3)",15.6 inches,"Chống chói, góc mở 180 độ",Windows 11 Home,1x Type-C USB3.2 Gen2 (Sạc PD) 1x Type-A USB3.2 Gen2 2x Type-A USB2.0 1x Đầu đọc thẻ Micro SD 1x HDMI 2.1 (4K @ 60Hz) 1x Mic-in/Headphone-out Combo Jack,DDR4-3200 Onboard,,3-Cell 39.3 / 53.8 Battery (Whr),1920 x 1080 pixels (FullHD),
Laptop Asus TUF Gaming F15 FX507VI-LP088W,35.990.000đKhi thu cũ lên đời,45.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vi-lp088w.html,NVIDIA GeForce RTX 4070 8GB GDDR6  Intel Iris Xe Graphics,16GB,512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,"Độ sáng 250nits Độ phủ màu NTSC 72%, SRGB 100%, Adobe 75.35% Màn hình chống chói G-Sync",Windows 11 Home ,1x RJ45 LAN  1x Thunderbolt 4 (Hỗ trợ DisplayPort) 1x USB 3.2 Gen 2 Type-C support DisplayPort / Sạc / G-SYNC 2x USB 3.2 Gen 1 Type-A 1x HDMI 2.1 FRL 1x 3.5mm Combo Audio Jack,DDR5-4800 SO-DIMM,2 khe SO-DIMM (Nâng cấp tối đa 32 GB),"90WHrs, 4S1P, 4-cell Li-ion",1920 x 1080 pixels (FullHD),
MacBook Air 15 inch M2 2023 8GB 512GB sạc 70W | Chính hãng Apple Việt Nam,-2.000.000đKhi thu cũ lên đời,,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-512gb-sac-70w.html,Card tích hợp - 10 nhân GPU,8GB,512GB SSD,15 inches,Wide color (P3) LED Backlit Công nghệ IPS 500 nits brightness True Tone Technology 1 tỷ màu,Mac OS,1x Jack tai nghe 3.5 mm 1x MagSafe 3 2 x Thunderbolt 3 / USB 4 (lên đến 40 Gb/s) 1x Thunderbolt 3,,,Lên đến 18 giờ,,
Laptop LG Gram 2023 15Z90RT-G.AH55A5,29.990.000đKhi thu cũ lên đời,42.990.000đ,https://cellphones.com.vn/laptop-lg-gram-2023-15z90rt-g-ah55a5.html,Intel Iris Xe Graphics,16GB,512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống),15.6 inches,Màn hình chống chóiThời gian phản hồi 0.2 ms Độ sáng 350 nits Công nghệ Eye care Độ phủ màu DCI-P3 100%,Windows 11 Home,3x USB 4 Gen3x2 Type C 1x Jack cắm tai nghe 1x DC-in,LPDDR5 6000MHz,1 thanh RAM 16GB,60Wh Li-Ion,1920 x 1080 pixels (FullHD),
Laptop Dell Inspiron 15 3505 Y1N1T3,9.990.000đKhi thu cũ lên đời,15.990.000đ,https://cellphones.com.vn/laptop-dell-inspiron-15-3505-y1n1t3.html,,,,,,,,,,,,
Laptop LG Gram 2023 16ZD90R-G.AX55A5,27.990.000đKhi thu cũ lên đời,39.990.000đ,https://cellphones.com.vn/laptop-lg-gram-2023-16zd90r-g-ax55a5.html,Intel Iris Xe Graphics,16GB,512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống),16 inches,Màn hình chống chói Độ sáng 350 nits Tần số quét 60Hz Độ phủ màu DCI-P3 99%,Không hệ điều hành,1x Jack cắm tai nghe 2x USB 4 Gen3x2 Type C 1x HDIM 1x DC-in2x USB 3.2 Gen2x1,LPDDR5 6000MHz,1 khe RAM 16GB,80 Wh Li-Ion,2560 x 1600 (WQXGA),
MacBook Air 15 inch M2 2023 16GB 256GB sạc 35W | Chính hãng Apple Việt Nam,33.690.000đKhi thu cũ lên đời,37.990.000đ,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb-sac-35w.html,,,,,,,,,,,,
Laptop HP 14-DQ2055WM 39K15UA - Nhập khẩu chính hãng,8.490.000đKhi thu cũ lên đời,13.990.000đ,https://cellphones.com.vn/laptop-hp-14-dq2055wm-39k15ua.html,,,,,,,,,,,,
Laptop Lenovo Ideapad 15IAU7 82RK001NVN,8.590.000đKhi thu cũ lên đời,13.600.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-15iau7-82rk001nvn.html,Intel UHD Graphics,8GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,15.6 inches,"Tấm nền TN, 250nits  Màn hình chống chói","Windows 11 Home 64, English","1x USB 2.01x USB 3.2 Gen 11x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Sạc 3.0, và DisplayPort 1.2)1x HDMI 1.4b1x Đầu đọc thẻ1x Headphone / microphone combo jack (3.5mm)1x Đầu nối nguồn",8 GB DDR4-3200 On board,"1x DDR4 SO-DIMM tối đa 16 GB (8 GB hàn + 8 GB SO-DIMM) DDR4-3200, hỗ trợ kênh đôi",45Wh,1920 x 1080 pixels (FullHD),
Laptop MSI Modern 14 C12M-241VN,12.990.000đKhi thu cũ lên đời,19.990.000đ,https://cellphones.com.vn/laptop-msi-modern-14-c12m-241vn.html,Intel Iris Xe Graphics,8GB,512GB SSD M.2 PCIe NVMe Gen3 x4,14 inches,Tấm nền IPS  Độ phân giải Full HD,Windows 11 Home,1x USB 3.2 Gen2 Type-A2x USB 2.01x USB Type-C (tích hợp Display Port)1x HDMI (4K 60Hz)1x Đầu đọc thẻ MicroSD1x Mic-in/ Headphone-out combo jack,8GB Onboard DDR4 3200MHz,,39 Wh,1920 x 1080 pixels (FullHD),
Laptop Lenovo Legion 7 16IRX9 83FD004MVN,61.990.000đKhi thu cũ lên đời,66.990.000đ,https://cellphones.com.vn/laptop-lenovo-legion-7-16irx9-83fd004mvn.html,,,,,,,,,,,,
Laptop MSI Pulse 17 AI C1VGKG-017VN,-3.000.000đKhi thu cũ lên đời,,https://cellphones.com.vn/laptop-msi-pulse-17-ai-c1vgkg-017vn.html,,,,,,,,,,,,
Laptop LG Gram 2021 14Z90P-G.AH75A5 14 inch,22.990.000đKhi thu cũ lên đời,41.300.000đ,https://cellphones.com.vn/laptop-lg-gram-2021.html,Intel Iris Xe Graphics,16GB,512GB SSD PCIe NVMe M.2,14 inches,"99% DCI-P3, Chống chói Anti Glare, 60Hz",Windows 10 Home SL,2 x USB 3.2 Gen2  2 x USB Type-C Thunderbolt 4  1 x HDMI,"LPDDR4x 4266MHz, không hỗ trợ nâng cấp",,80WHrs 10.336mAh,1920 x 1200 pixels (FullHD+),
Laptop LG Gram 2023 16Z90R-G.AH76A5,32.990.000đKhi thu cũ lên đời,46.990.000đ,https://cellphones.com.vn/laptop-lg-gram-2023-16z90r-g-ah76a5.html,Intel Iris Xe Graphics,16GB,512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống),16 inches,Màn hình chống chói Độ sáng 350 nits Độ phủ màu DCI-P3 99%,Windows 11 Home,1x Jack cắm tai nghe 2x USB 4 Gen3x2 Type C 1x DC-in2x USB 3.2 Gen2x1,LPDDR5 6000MHz,1 khe RAM 16GB,80 Wh Li-Ion,2560 x 1600 (WQXGA),
Laptop Intel NUC M15 BBC510EAUXBC1,16.990.000đKhi thu cũ lên đời,21.700.000đ,https://cellphones.com.vn/laptop-intel-nuc-m15-bbc510eauxbc1.html,Intel Iris Xe Graphics,16GB," 512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",15.6 inches,Phủ màu 100% sRGBTấm nền IPS,Windows 10 Home SL , 2 x Thunderbolt 4 USB-C   2 x USB 3.2   HDMI   Jack tai nghe 3.5 mm,LPDDR4X 4266 MHz,Không hỗ trợ nâng cấp, 73 Wh,1920 x 1080 pixels (FullHD),
iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam,44.490.000đKhi thu cũ lên đời,46.990.000đ,https://cellphones.com.vn/imac-m3-2023-24-inch-16gb-512gb-75038.html,GPU 8 lõi,16GB,512GB,24 inches,Độ sáng 500 nitDải màu rộng (P3)True Tone,macOS,"DisplayPortThunderbolt 3 (lên đến 40Gb/s)USB 4 (lên đến 40Gb/s)USB 3.1 Gen 2 (lên đến 10Gb/s)Hỗ trợ Thunderbolt 2, HDMI, DVI và VGA sử dụng bộ tiếp hợp (được bán riêng)",,,,4480 x 2520 (4.5K),
Laptop MSI Sword 16 HX B14VFKG-045VN,-3.000.000đKhi thu cũ lên đời,,https://cellphones.com.vn/laptop-msi-sword-16-hx-b14vfkg-045vn.html,,,,,,,,,,,,
Macbook Pro 14 M3 (8 CPU - 10 GPU - 16GB - 1TB) | Chính hãng Apple Việt Nam,47.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/macbook-pro-m3-2023-14-inch-16gb-1tb.html,10 nhânNeural Engine 16 nhân,16GB,1TB,14.2 inches,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hìnhĐộ sáng đỉnh 1600 nit (chỉ nội dung HDR)True ToneProMotion ,,Hai cổng Thunderbolt / USB 4 (USB-C)Ba cổng Thunderbolt 4 (USB-C)Cổng HDMI Cổng HDMIKhe thẻ nhớ SDXCJack 3.5mm,,,70Wh,3024 x 1964 pixels ,
MacBook Pro 16 inch M2 Pro 2023 (12 CPU - 19 GPU - 32GB - 1TB),80.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/macbook-pro-16-inch-m2-pro-32gb-1tb-2023.html,,,,,,,,,,,,
Laptop MSI Cyborg 15 A1VEK-053VN,-3.000.000đKhi thu cũ lên đời,,https://cellphones.com.vn/laptop-msi-cyborg-15-a1vek-053vn.html,"RTX 4050, GDDR6 6GB",16GB,512GB NVMe PCIe SSD Gen4x4 w/o DRAM,15.6 inches, 45%NTSC IPS-Level,Windows 11 Home,1x Type-C (USB3.2 Gen2 / DP)2x Type-A USB3.2 Gen1 1x RJ41x HDMI™ 2.1 (4K @ 60Hz)1x Mic-in/Headphone-out Combo Jack1 x MicroSD Reader,DDR5,2 khe,"3 Cell, 53.5Whr",1920 x 1080 pixels (FullHD),
Laptop ASUS Vivobook Slate T3300,13.490.000đKhi thu cũ lên đời,17.790.000đ,https://cellphones.com.vn/laptop-asus-vivobook-slate-t3300ka-lq038w-43409.html,Intel UHD Graphics,8GB,256GB M.2 NVMe™ PCIe® 3.0 SSD,13.3 inches,,Windows 11 Home SL ,2x USB 3.2 Gen 2 Type-C  1x 3.5mm Combo Audio Jack  1x Micro SD card reader,LPDDR4X,,"50WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD),
iMac 24 2021 M1 8GPU 16GB 256GB I Chính hãng Apple Việt Nam,43.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/imac-2021-8gpu-16gb.html,,,,,,,,,,,,
Apple iMac 24 2021 M1 7GPU 16GB 256GB Chính Hãng,38.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/imac-2021-16gb.html,,,,,,,,,,,,
iMac 24 2021 M1 8GPU 16GB 512GB I Chính hãng Apple Việt Nam,48.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/imac-2021-8gpu-16gb-512gb.html,,,,,,,,,,,,
Surface Pro 7 Plus Core i5 / 8GB / 128GB Nhập Khẩu Chính Hãng,,,https://cellphones.com.vn/surface-pro-7-plus.html,,,,,,,,,,,,
Laptop ASUS Zenbook 14 OLED UX3405MA-PP152W,,,https://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp152w.html,,,,,,,,,,,,
Apple MacBook Pro 13 M2 2022 16GB 256GB I Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/macbook-pro-m2-2022-16gb-256gb.html,,,,,,,,,,,,
Apple MacBook Pro 13 Touch Bar M1 256GB 2020 I Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/macbook-pro-2020-13-inch-touch-bar-m1.html,,,,,,,,,,,,
Laptop Dell Latitude 5330 27KJ4,,,https://cellphones.com.vn/laptop-dell-latitude-5330-27kj4.html,,,,,,,,,,,,
Macbook Air M3 13 inch 2024 16GB - 512GB | Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/macbook-air-m3-13-inch-2024-16gb-512gb.html,,,,,,,,,,,,
Laptop ASUS Gaming ROG Zephyrus G16 GU605MV-QR135W,,,https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mv-qr135w.html,NVIDIA GeForce RTX 4060 8GB GDDR6,32GB,1TB PCIe 4.0 NVMe M.2 SSD,16 inches,OLED 2.5K 16:10 100% DCI-P3Màn hình bóngG-SyncĐạt chuẩn PantoneROG Nebula Display,Windows 11 Home - ASUS khuyên dùng Windows 11 Pro cho doanh nghiệp,"1x Thunderbolt 4 hỗ trợ DisplayPort / power delivery1x USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort / power delivery2x USB 3.2 Gen 2 Type-A1x card reader (SD) (UHS-II, 312MB/s)1x 3.5mm Combo Audio Jack",LPDDR5X 7467,,"90WHrs, 4S1P, 4-cell Li-ion",1600 x 2560 pixels,
Laptop Gaming Acer Nitro 5 Eagle AN515-57-5669 NH.QEHSV.001,,,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-5669.html,,,,,,,,,,,,
Laptop ASUS Vivobook GO 15 E1504FA-NJ454W,,,https://cellphones.com.vn/laptop-asus-vivobook-go-15-e1504fa-nj454w.html,AMD Radeon Graphics,16GB,512GB M.2 NVMe PCIe 3.0 SSD,15.6 inches,Độ sáng 250 nitsĐộ phủ màu 45% NTSCMàn hình chống chóiTÜV Rheinland-certified,Windows 11 Home,1x USB 2.0 Type-A1x USB 3.2 Gen 1 Type-A1x USB 3.2 Gen 1 Type-C1x HDMI 1.41x 3.5mm Combo Audio Jack 1x DC-in,LPDDR5 Onboard,,"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD),
Macbook Pro 14 inch 2021 | Chính hãng Apple Việt Nam,,,https://cellphones.com.vn/macbook-pro-14-inch-2021.html,,,,,,,,,,,,
Laptop Lenovo Yoga Slim 7 14ACN6 82N7008VVN,,,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14acn6-82n7008vvn.html,,,,,,,,,,,,
Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV,,,https://cellphones.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-54mv.html,,,,,,,,,,,,
Laptop ASUS TUF Gaming F15 FX507VV4-LP382W,,,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vv4-lp382w.html,,,,,,,,,,,,
Laptop ASUS E210KA-GJ073W,,,https://cellphones.com.vn/laptop-asus-e210ka-gj073w.html,Intel UHD Graphics,4GB,128 GB eMMC,11.6 inches,"Độ sáng 200nits Độ phủ màu 45% NTSC  Màn hình chống chói, 16:9",Windows 11 Home,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in,DDR4 Onboard,,"38WHrs, 2S1P, 2-cell Li-ion",1366 x 768 pixels,
Laptop MSI Modern 14 C11M-011VN,,,https://cellphones.com.vn/laptop-msi-modern-14-c11m-011vn.html,Intel UHD Graphics,8GB,512GB NVMe PCIe SSD,14 inches,Tần số quét 60Hz  Độ phủ màu 45% NTSC,Windows 11 Home,1x Type-C USB 3.2 Gen2 (Sạc PD) 1x Type-A USB 3.2 Gen2 2x Type-A USB2.0 1x (4K @ 60Hz) HDMI 1x Mic-in/Headphone-out 1x Micro SD,DDR4 Onboard 3200MHz,,"3 cell , 39Whr",1920 x 1080 pixels (FullHD),
Laptop ASUS ROG Strix G16 G614JU-N3777W,,,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3777w.html,NVIDIA GeForce RTX 4050 6GB GDDR6,16GB,512GB PCIe 4.0 NVMe M.2 SSD 1 khe SSD M.2 trống nâng cấp tối đa 2TB,16 inches,Tần số quét 165Hz  Thời gian phản hồi 7ms Độ sáng 250nits Độ phủ màu 100% SRGB % Màn hình chống chói G-Sync Dolby Vision HDR,Windows 11 Home,1x RJ45 LAN 1x Thunderbolt 4 (DisplayPort)  1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc / G-SYNC)  2x USB 3.2 Gen 2 Type-A  1x HDMI 2.1 FRL  1x 3.5mm Combo Audio Jack,DDR5-4800 SO-DIMM,2 khe SO-DIMM (Nâng cấp tối đa 32GB),"90WHrs, 4S1P, 4-cell Li-ion",1920 x 1200 pixels (WUXGA),
Laptop Lenovo Yoga Slim 7 14ACN6 82N7002MVN,,,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14acn6-82n7002mvn.html,,,,,,,,,,,,
